"","Lake.x","Identifier.1","Analysis","Row","Comment","Area.44","d.13C.12C","Area.28","d.15N.14N","Identifier","drift.d13C_adj","GA1.temp","GA2.temp","slope.correction","intercept.correction","d13C_VPDB","d13C_drift.VPDB","d15N_air","d15N_air2","ProcessedOrder","DataSheetNum","People","FISH_ID","Length_mm","Depth_mm","Width_mm","TotalMass_g","VisceraMass_mg","StomContMass_mg","GonadMass_mg","Notes.and.observations...visible.eggs.","CORRECTEDDepth_mm","CORRECTEDWidth_mm","Date","Pull","FreezeDried","Groud","Packed...Tray","Packed...Mass","Packed...Date","X","lakeabv","elev_m","maxdepth_m","WatershedAreaTotal_m2","WatershedAreaofupstreamlakes_m2","Lake_Volume_m3","AddtionalUpstreamVolume_m3","PerimeterLength_m","Area_m2","SDI","Area_ha","IlluminatedBottom_morethan1_ha","MostLightLittoral_morethan50_ha","PerLit_1percentlight","PerLit_50percentofLight","X.Littoral.at.15m","Date.Started","Secchi_m","Rainbow.Trout","Brown.Trout","Total.Fish","Overnight","Notes","Set1","Set2","Set.3","Set4","Hours.net.wet","Minutes","Total.minutes","Total.hours..decimal.","CPUE","X.Elevation_m","Repro","Miles.from.Trailhead","Depth_m","USGS_ReconAlpineLakesReport","Bins","AvgDepth_m","Percent_Littoral","EB","CurrentlyStocked","Has.Natural.Repro","Name_2","Name_3","County","Latitude","Longitude","Elevation_ft","Elevation_m","SizeAcres","Hectares_convertion","Depth_ft","Jurisdiction","Wilderness","CID","GeometryID","kd","kd.below1m","kd.2pt","wateradj","onepercent.kd.2pt","fiftypercent.kd.2pt","onepercent.kd.below1m","fiftypercent.kd.below1m","Totm2overTotm3","Subm2overSubm3","ordered.lit","ordered.depth","ordered.elv","ordered.CPUE","tot.biomass","BMPU","species","include1sigma","include2sigma","X1","Lake.y","fT.mu","fT.sigma","fP.mu","fP.sigma","fL.mu","fL.sigma","count"
"41","Denny","TOB_RBT_09",16574,18,0.35,133.328,-15.506,29.416,4.719,"TOB_RBT_09",-15.4889288872947,-17.8094600808088,-3.04071453866352,0.988574145199828,-10.694028224144,-26.0228589196126,-26.0059828589623,4.28715226786389,4.28390952380952,137,5,"RS mainly","TOB-RBT-09",121.3,32.8,19.2,25.8,4268,"1289",NA,"from DENNY, not TOB. Super full stomach.",NA,NA,"8/9/2018","1:30p",NA,NA,NA,NA,NA,3,"DEN",1335.024,70.4088,642392,0,1674032.019,0,1000.851076,57585.75637,1.176540796,5.758576,2.33878,0.889803,40.61386009,15.45178878,31.5,"8/8/2018","12.5",19,0,19,1,"","5:20p-1:30p","","","",20,10,1210,20.16666667,0.94214876,1335.024,"NULL",5.5,70.4088,"N",4,NA,"9.02","EB","Yes","NULL","Evelyn","NULL","King",47.42231021,-121.4713952,4380,1335.024,14.3,5.7870098,231,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",90,"L1064",0.196605180295265,0.213337682042557,0.224207151154811,1.327,20.54,3.09,21.59,3.25,0.383739374581222,0.383739374581222,"Denny","Denny","Denny","Denny",328,16.264462807229,"rainbow","include","include",41,"Denny",0.332545058612407,0.15356117463227,0.158225812505264,0.0764921433070794,0.509229128882329,0.215854057369494,7385
"42","Denny","TOB_RBT_10",18043,28,0.347,115.749,-16.548,23.517,4.486,"TOB_RBT_10",-16.7852055201698,-17.8296617966559,-2.91127374417252,0.978658012423104,-10.8508586239085,-27.0456914134861,-27.2778344963912,4.36433635379981,4.31964285714286,138,5,"RS mainly","TOB-RBT-10",113.5,30.2,14.7,21.5,3366,"1446",NA,"from DENNY, not TOB. Super full stomach.",NA,NA,"8/9/2018","1:30p",NA,NA,NA,NA,NA,3,"DEN",1335.024,70.4088,642392,0,1674032.019,0,1000.851076,57585.75637,1.176540796,5.758576,2.33878,0.889803,40.61386009,15.45178878,31.5,"8/8/2018","12.5",19,0,19,1,"","5:20p-1:30p","","","",20,10,1210,20.16666667,0.94214876,1335.024,"NULL",5.5,70.4088,"N",4,NA,"9.02","EB","Yes","NULL","Evelyn","NULL","King",47.42231021,-121.4713952,4380,1335.024,14.3,5.7870098,231,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",90,"L1064",0.196605180295265,0.213337682042557,0.224207151154811,1.327,20.54,3.09,21.59,3.25,0.383739374581222,0.383739374581222,"Denny","Denny","Denny","Denny",328,16.264462807229,"rainbow","include","include",42,"Denny",0.507827979615737,0.120767278031413,0.237255876903849,0.0705301636648132,0.254916143480414,0.16938719845052,4566
"43","Denny","TOB_RBT_11",16586,30,0.338,133.272,-16.095,28.255,5.59,"TOB_RBT_11",-16.0665481454912,-17.8088400994749,-3.04011878457299,0.988575766899216,-10.694612241076,-26.6057392093189,-26.5776123954282,5.15694625099652,5.15490952380952,139,5,"RS mainly","TOB-RBT-11",103.5,26.7,13,16.5,2454,"844",NA,"from DENNY, not TOB. Full stomach.",NA,NA,"8/9/2018","1:30p",NA,NA,NA,NA,NA,3,"DEN",1335.024,70.4088,642392,0,1674032.019,0,1000.851076,57585.75637,1.176540796,5.758576,2.33878,0.889803,40.61386009,15.45178878,31.5,"8/8/2018","12.5",19,0,19,1,"","5:20p-1:30p","","","",20,10,1210,20.16666667,0.94214876,1335.024,"NULL",5.5,70.4088,"N",4,NA,"9.02","EB","Yes","NULL","Evelyn","NULL","King",47.42231021,-121.4713952,4380,1335.024,14.3,5.7870098,231,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",90,"L1064",0.196605180295265,0.213337682042557,0.224207151154811,1.327,20.54,3.09,21.59,3.25,0.383739374581222,0.383739374581222,"Denny","Denny","Denny","Denny",328,16.264462807229,"rainbow","include","include",43,"Denny",0.405359343173363,0.114883679974656,0.340968359209624,0.0718873259224159,0.253672297617013,0.160869899237288,5442
"44","Denny","TOB_RBT_12",16501,10,0.349,137.096,-16.364,29.046,4.458,"TOB_RBT_12",-16.3975064148453,-17.8734641931702,-2.76022326672157,0.966040313328793,-11.0335130505589,-26.8417967378712,-26.8741652853669,4.00446264415845,4.01676190476191,140,5,"RS mainly","TOB-RBT-12",112.6,24.2,13.1,16.6,2141,"190",NA,"from DENNY, not TOB. Empty stomach.",NA,NA,"8/9/2018","1:30p",NA,NA,NA,NA,NA,3,"DEN",1335.024,70.4088,642392,0,1674032.019,0,1000.851076,57585.75637,1.176540796,5.758576,2.33878,0.889803,40.61386009,15.45178878,31.5,"8/8/2018","12.5",19,0,19,1,"","5:20p-1:30p","","","",20,10,1210,20.16666667,0.94214876,1335.024,"NULL",5.5,70.4088,"N",4,NA,"9.02","EB","Yes","NULL","Evelyn","NULL","King",47.42231021,-121.4713952,4380,1335.024,14.3,5.7870098,231,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",90,"L1064",0.196605180295265,0.213337682042557,0.224207151154811,1.327,20.54,3.09,21.59,3.25,0.383739374581222,0.383739374581222,"Denny","Denny","Denny","Denny",328,16.264462807229,"rainbow","include","include",44,"Denny",0.499084374149638,0.136589902586676,0.170355274630054,0.0721662141612371,0.330560351220308,0.189667861367608,5828
"45","Denny","TOB_RBT_13",16455,16,0.346,129.621,-15.027,27.568,5.512,"TOB_RBT_13",-15.0237614597163,-17.4571690020363,-2.71444932083051,0.990319311206347,-11.0118284182906,-25.8933567077884,-25.8901495188053,5.08307737155249,5.09522619047619,141,5,"RS mainly","TOB-RBT-13",122.5,30.5,18.8,23.6,3625,"1241",NA,"from DENNY, not TOB. Full stomach.",NA,NA,"8/9/2018","1:30p",NA,NA,NA,NA,NA,3,"DEN",1335.024,70.4088,642392,0,1674032.019,0,1000.851076,57585.75637,1.176540796,5.758576,2.33878,0.889803,40.61386009,15.45178878,31.5,"8/8/2018","12.5",19,0,19,1,"","5:20p-1:30p","","","",20,10,1210,20.16666667,0.94214876,1335.024,"NULL",5.5,70.4088,"N",4,NA,"9.02","EB","Yes","NULL","Evelyn","NULL","King",47.42231021,-121.4713952,4380,1335.024,14.3,5.7870098,231,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",90,"L1064",0.196605180295265,0.213337682042557,0.224207151154811,1.327,20.54,3.09,21.59,3.25,0.383739374581222,0.383739374581222,"Denny","Denny","Denny","Denny",328,16.264462807229,"rainbow","include","include",45,"Denny",0.275279541841502,0.134301098256894,0.280013283267496,0.0793963990491753,0.444707174891002,0.195607325630491,7746
"46","Denny","TOB_RBT_14",16619,63,0.335,126.56,-16.799,27.6,4.625,"TOB_RBT_14",-16.7392511055315,-17.7345309081804,-2.96871340143594,0.988770177698002,-10.7646247225277,-27.3749749376765,-27.3158970126756,4.1932824235304,4.18990952380952,142,5,"RS mainly","TOB-RBT-14",115.8,22.2,13.1,20.7,2618,"433",NA,"from DENNY, not TOB. Very Gooey and disgusting.",NA,NA,"8/9/2018","1:30p",NA,NA,NA,NA,NA,3,"DEN",1335.024,70.4088,642392,0,1674032.019,0,1000.851076,57585.75637,1.176540796,5.758576,2.33878,0.889803,40.61386009,15.45178878,31.5,"8/8/2018","12.5",19,0,19,1,"","5:20p-1:30p","","","",20,10,1210,20.16666667,0.94214876,1335.024,"NULL",5.5,70.4088,"N",4,NA,"9.02","EB","Yes","NULL","Evelyn","NULL","King",47.42231021,-121.4713952,4380,1335.024,14.3,5.7870098,231,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",90,"L1064",0.196605180295265,0.213337682042557,0.224207151154811,1.327,20.54,3.09,21.59,3.25,0.383739374581222,0.383739374581222,"Denny","Denny","Denny","Denny",328,16.264462807229,"rainbow","include","include",46,"Denny",0.563495332121032,0.10854892547537,0.224950736944799,0.0657046865702571,0.211553930934169,0.148121831404012,3459
"47","Denny","TOB_RBT_15",16573,17,0.34,127.558,-16.157,27.263,5.364,"TOB_RBT_15",-16.140877282445,-17.7455798612364,-2.97933059040656,0.988741266127866,-10.7542128998279,-26.7293055366559,-26.7133643404871,4.93125917845005,4.92890952380952,143,5,"RS mainly","TOB-RBT-15",113,28.1,18,20.8,2984,"482",NA,"from DENNY, not TOB. Minimal content.",NA,NA,"8/9/2018","1:30p",NA,NA,NA,NA,NA,3,"DEN",1335.024,70.4088,642392,0,1674032.019,0,1000.851076,57585.75637,1.176540796,5.758576,2.33878,0.889803,40.61386009,15.45178878,31.5,"8/8/2018","12.5",19,0,19,1,"","5:20p-1:30p","","","",20,10,1210,20.16666667,0.94214876,1335.024,"NULL",5.5,70.4088,"N",4,NA,"9.02","EB","Yes","NULL","Evelyn","NULL","King",47.42231021,-121.4713952,4380,1335.024,14.3,5.7870098,231,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",90,"L1064",0.196605180295265,0.213337682042557,0.224207151154811,1.327,20.54,3.09,21.59,3.25,0.383739374581222,0.383739374581222,"Denny","Denny","Denny","Denny",328,16.264462807229,"rainbow","include","include",47,"Denny",0.432784678850312,0.11817427777024,0.310608060144339,0.0732133190318755,0.256607261005349,0.167911379753556,5202
"48","Denny","TOB_RBT_17",16615,59,0.337,126.758,-15.916,28.064,5.48,"TOB_RBT_17",-15.8600446861327,-17.7367229850392,-2.97081981768462,0.988764441600742,-10.7625590018706,-26.4997338543881,-26.4444072297175,5.04709856081903,5.04490952380952,145,6,"RS mainly","TOB-RBT-17",112.2,26.8,12.4,18.1,2420,"622",NA,"from DENNY, not TOB. Modest stomach content.",NA,NA,"8/9/2018","1:30p",NA,NA,NA,NA,NA,3,"DEN",1335.024,70.4088,642392,0,1674032.019,0,1000.851076,57585.75637,1.176540796,5.758576,2.33878,0.889803,40.61386009,15.45178878,31.5,"8/8/2018","12.5",19,0,19,1,"","5:20p-1:30p","","","",20,10,1210,20.16666667,0.94214876,1335.024,"NULL",5.5,70.4088,"N",4,NA,"9.02","EB","Yes","NULL","Evelyn","NULL","King",47.42231021,-121.4713952,4380,1335.024,14.3,5.7870098,231,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",90,"L1064",0.196605180295265,0.213337682042557,0.224207151154811,1.327,20.54,3.09,21.59,3.25,0.383739374581222,0.383739374581222,"Denny","Denny","Denny","Denny",328,16.264462807229,"rainbow","include","include",48,"Denny",0.390218056511347,0.123997982189863,0.316443356136374,0.0761344665771939,0.293338587352279,0.177980986854533,6056
"49","Denny","TOB_RBT_03",16638,82,0.341,135.793,-17.45,27.321,4.63,"TOB_RBT_03",-17.3722315976759,-17.8367503305914,-3.06693835711299,0.988502766739121,-10.6683229485755,-27.9176962281731,-27.8408219473109,4.19827550035665,4.19490952380952,131,5,"RS mainly","TOB-RBT-03",99.1,24.9,11.5,12,1315,"424",NA,"from DENNY, not TOB. Ruptured abdomen, whirling disease? Stomach full.",NA,NA,"8/9/2018","1:30p",NA,NA,NA,NA,NA,3,"DEN",1335.024,70.4088,642392,0,1674032.019,0,1000.851076,57585.75637,1.176540796,5.758576,2.33878,0.889803,40.61386009,15.45178878,31.5,"8/8/2018","12.5",19,0,19,1,"","5:20p-1:30p","","","",20,10,1210,20.16666667,0.94214876,1335.024,"NULL",5.5,70.4088,"N",4,NA,"9.02","EB","Yes","NULL","Evelyn","NULL","King",47.42231021,-121.4713952,4380,1335.024,14.3,5.7870098,231,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",90,"L1064",0.196605180295265,0.213337682042557,0.224207151154811,1.327,20.54,3.09,21.59,3.25,0.383739374581222,0.383739374581222,"Denny","Denny","Denny","Denny",328,16.264462807229,"rainbow","include","include",49,"Denny",0.611174655132834,0.0871466994876988,0.238071512570723,0.0591192072416695,0.150753832296443,0.111869133287669,1704
"50","Island","ISL_RBT_02",16416,30,0.34,125.367,-15.278,27.73,7.335,"ISL_RBT_02",-15.799367102313,-17.5851584177718,-2.12559041220776,0.944398963460386,-11.6925946179696,-26.1211219817174,-26.6135005327242,6.84480334644148,6.88075,149,6,"RS mainly","ISL-RBT-02",301.9,52.3,22.4,248.1,39235,"6563",2139,"8/17/18. Tail clipped/eaten, 1 large egg in body cavity, maturing eggs ",NA,NA,"8/17/2018","",NA,NA,NA,NA,NA,4,"ISL",1298.448,30.7848,1301600,0,819547.2372,0,1581.182868,74789.21346,1.631013986,7.478921,4.93203,2.070702,65.94574271,27.68717573,60.2,"8/16/2018","10.4",3,0,3,2,"","11:50a-6:30p","6:45p-7:30a","7:30a-6:30p","11:15a-12:20p",54,90,3330,55.5,0.054054054,1298.448,"NULL",5,30.7848,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.42118954,-121.5358972,4260,1298.448,17.78,7.19531708,101,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",95,"L2529",0.27527780262523,0.300588415632478,0.318907041385235,1.494,14.44,2.17,15.32,2.31,1.58819399409721,1.58819399409721,"Island","Island","Island","Island",714.8,12.8792792792793,"rainbow","include","include",50,"Island",0.140753755317389,0.085578186946172,0.667193869067842,0.12664699801474,0.192052375614768,0.108552577433735,5687
"51","Island","ISL_RBT_03",16397,11,0.343,133.293,-14.317,28.696,4.885,"ISL_RBT_03",-14.5081679375148,-17.6958178037846,-2.20414520915853,0.942441812581592,-11.6227213938876,-25.1156608246183,-25.2958254821572,4.40931903758482,4.43075,219,9,"RS","ISL-RBT-03",244.8,59.5,29.9,185.4,21862,"4218",93,"Island 8/16/18 only fish; tiny gonad.",NA,NA,"8/16/2018","",NA,NA,NA,NA,NA,4,"ISL",1298.448,30.7848,1301600,0,819547.2372,0,1581.182868,74789.21346,1.631013986,7.478921,4.93203,2.070702,65.94574271,27.68717573,60.2,"8/16/2018","10.4",3,0,3,2,"","11:50a-6:30p","6:45p-7:30a","7:30a-6:30p","11:15a-12:20p",54,90,3330,55.5,0.054054054,1298.448,"NULL",5,30.7848,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.42118954,-121.5358972,4260,1298.448,17.78,7.19531708,101,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",95,"L2529",0.27527780262523,0.300588415632478,0.318907041385235,1.494,14.44,2.17,15.32,2.31,1.58819399409721,1.58819399409721,"Island","Island","Island","Island",714.8,12.8792792792793,"rainbow","include","include",51,"Island",0.198766795069645,0.091511553328161,0.312954407270076,0.140336681012089,0.488278797660279,0.146834436487814,9236
"52","Island","ISL_RBT_01",16426,40,0.347,130.56,-15.482,27.092,6.61,"ISL_RBT_01",-16.1771561364173,-17.6576608391148,-2.17705837341964,0.943115749684383,-11.6467819600457,-26.2480999966593,-26.9037126974042,6.12409880606553,6.15575,148,6,"RS mainly","ISL-RBT-01",326,57.5,32,281.3,39008,"7447",2346,"8/17/18. Long, lean and silvery gray fish, liver on opposite? Eggs full",NA,NA,"8/17/2018","",NA,NA,NA,NA,NA,4,"ISL",1298.448,30.7848,1301600,0,819547.2372,0,1581.182868,74789.21346,1.631013986,7.478921,4.93203,2.070702,65.94574271,27.68717573,60.2,"8/16/2018","10.4",3,0,3,2,"","11:50a-6:30p","6:45p-7:30a","7:30a-6:30p","11:15a-12:20p",54,90,3330,55.5,0.054054054,1298.448,"NULL",5,30.7848,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.42118954,-121.5358972,4260,1298.448,17.78,7.19531708,101,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",95,"L2529",0.27527780262523,0.300588415632478,0.318907041385235,1.494,14.44,2.17,15.32,2.31,1.58819399409721,1.58819399409721,"Island","Island","Island","Island",714.8,12.8792792792793,"rainbow","include","include",52,"Island",0.182921767655674,0.0991553021328802,0.60630643608381,0.138633962467209,0.210771796260516,0.114849032182385,7099
"53","Kulla Kulla","KKL_RBT_03",16697,50,0.335,126.111,-15.772,26.86,6.278,"KKL_RBT_03",-17.0268943916889,-17.7314631751175,-2.09238485253464,0.933558851669512,-11.7466355998171,-26.4707258083486,-27.6422435756202,5.71750869394385,5.72463333333333,110,4,"RS mainly","KKL-RBT-03",193.2,41.2,23.9,87.8,9910,"2243",NA,"8/19/18. stomach content slightly frozen; pine needles",NA,NA,"8/19/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow","include","include",53,"Kulla Kulla",0.0840563026088851,0.0609148757675986,0.666043166315245,0.119147495797742,0.24990053107587,0.124938870296265,3705
"54","Kulla Kulla","KKL_RBT_08",16412,26,0.343,128.789,-14.194,29.526,6.06,"KKL_RBT_08",-14.6458514886713,-17.6329349026236,-2.15950594528441,0.943552979772789,-11.6623917304898,-25.0551827253848,-25.4815285439354,5.57735743060791,5.60575,115,4,"RS mainly","KKL-RBT-08",201.2,43,24.8,96.4,12420,"3647",NA,"8/20/18. (6:30p on 8/19 -> 12:30p on 8/20) tiny eggs forming, silver body; pine needles",NA,NA,"8/20/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow","include","include",54,"Kulla Kulla",0.0540007444240889,0.0438612605675904,0.560976433041444,0.127469271116597,0.385022822534467,0.135903745230677,1910
"55","Kulla Kulla","KKL_RBT_09",16672,25,0.332,127.499,-14.685,27.88,6.308,"KKL_RBT_09",-15.3124471958444,-17.7477856215787,-2.10730023233024,0.933474865814351,-11.732888198395,-25.4409666028787,-26.0266727898252,5.74741703367914,5.75463333333333,116,4,"RS mainly","KKL-RBT-09",152.5,36.9,18.2,45.8,6849,"2433",NA,"8/20/18. (6:30p on 8/19 -> 12:30p on 8/20) removed and took food out of the fish's mouth",NA,NA,"8/20/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow","include","include",55,"Kulla Kulla",0.0574206902764112,0.0466709786807502,0.611231949758658,0.126963315132777,0.33134735996493,0.135236945625959,2177
"56","Kulla Kulla","KKL_RBT_10",16705,58,0.345,126.576,-17.282,28.176,5.974,"KKL_RBT_10",-18.7376774943591,-17.7369314298757,-2.09738171968518,0.933530713514521,-11.74202974671,-27.8753075376679,-29.234227187624,5.41443751795967,5.42063333333333,117,4,"RS mainly","KKL-RBT-10",193.5,45.5,26,91.4,11619,"4148",NA,"8/20/18. (6:30p on 8/19 -> 12:30p on 8/20)",NA,NA,"8/20/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow","include","include",56,"Kulla Kulla",0.127973341418667,0.0808831921041724,0.716595762731835,0.106403965483093,0.155430895849498,0.0986087982790246,4520
"57","Kulla Kulla","KKL_RBT_11",16401,15,0.338,134.305,-14.223,29.547,6.323,"KKL_RBT_11",-14.4836835511565,-17.709946910351,-2.21417516809294,0.942192505339039,-11.613820751115,-25.0146247545522,-25.260238842717,5.83879921559946,5.86875,118,4,"RS mainly","KKL-RBT-11",157.9,36.9,12.5,48.2,5234,"2181",NA,"8/20/18. (6:30p on 8/19 -> 12:30p on 8/20) a full stomach of black insects",NA,NA,"8/20/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow","include","include",57,"Kulla Kulla",0.0493371582620174,0.0407988772450774,0.583156615084078,0.120359504894553,0.367506226653904,0.127467297807586,1371
"58","Kulla Kulla","KKL_RBT_01",16662,15,0.345,131.281,-14.877,29.269,6.004,"KKL_RBT_01",-15.2534683175067,-17.7922607602791,-2.14794141848798,0.933246099176627,-11.6954420499362,-25.5793442673869,-25.9306818561636,5.44434585769495,5.45063333333333,108,4,"RS mainly","KKL-RBT-01",146.3,36.8,17.2,41.7,5152,"1327",NA,"8/19/18. Aquatic insects - dfly larve?",NA,NA,"8/19/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow","include","include",58,"Kulla Kulla",0.0662118712445948,0.0507658504910122,0.583256211853142,0.127161246422579,0.350531916902263,0.135070498041983,3151
"59","Kulla Kulla","KKL_RBT_06",16544,53,0.34,129.334,-15.967,29.153,5.33,"KKL_RBT_06",-16.1445839986801,-17.7920839273164,-2.69522147240893,0.967088363135615,-11.0934826779601,-26.5349825721465,-26.7067219907491,4.87165301688116,4.88876190476191,113,4,"RS mainly","KKL-RBT-06",198.2,46.9,24,96.8,13784,"4266",NA,"8/20/18. (6:30p on 8/19 -> 12:30p on 8/20) full of needles",NA,NA,"8/20/2018","",NA,NA,NA,NA,NA,5,"KKL",1147.572,64.008,1390820,0,6195620.368,0,2158.049844,233661.9462,1.259396681,23.366195,9.653675,3.308035,41.31470699,14.15735425,35.6,"8/19/2018","9.4",12,0,12,1,"","11:07a-6:35p","6:35p-12:30p","","",25,23,1523,25.38333333,0.472751149,1147.572,"NULL",5,64.008,"YES",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.432065,-121.549001,3765,1147.572,59.53,24.09095758,210,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",136,"L2718",0.269936236969826,0.258168239608622,0.274477486063991,NA,16.78,2.53,17.84,2.68,0.22448438048004,0.22448438048004,"Kulla Kulla","Kulla Kulla","Kulla Kulla","Kulla Kulla",1083.3,42.6776099859065,"rainbow","include","include",59,"Kulla Kulla",0.113244518278154,0.0728858764355669,0.596094331867473,0.124531126125785,0.290661149854372,0.130053405614093,6579
